time_s,phase,altitude_m,vertical_velocity_m_s,vertical_acceleration_m_s2
9.316249999999998,recovery,79.07477151805865,-4.460560379481422,0.0009687465267873563
9.366249999999999,recovery,78.85174470968741,-4.460511961051828,0.0009680626145112115
9.41625,recovery,78.62872032144575,-4.460463573219971,0.0009675084326730143
9.46625,recovery,78.40569835195355,-4.460415210208561,0.0009670584080936351
9.516250000000001,recovery,78.18267880008999,-4.460366867379162,0.0009666920085891206
9.566250000000002,recovery,77.95966166494252,-4.460318541007702,0.0009663927493051006
9.616250000000003,recovery,77.73664694576571,-4.460270228104231,0.0009661473949336141
9.666250000000003,recovery,77.51363464194841,-4.460221926268209,0.0009659453191588341
9.716250000000004,recovery,77.2906247529872,-4.460173633572316,0.0009657779903946562
9.766250000000005,recovery,77.06761727846516,-4.460125348469169,0.0009656385588954208
9.816250000000005,recovery,76.84461221803487,-4.460077069716426,0.0009655215252024618
9.866250000000006,recovery,76.62160957140465,-4.4600287963166485,0.0009654224739747974
9.916250000000007,recovery,76.39860933832762,-4.459980527469028,0.0009653378602934026
9.966250000000008,recovery,76.17561151859283,-4.45993226253062,0.000965264838072244
10.016250000000008,recovery,75.9526161120182,-4.459884000985221,0.0009652011222769374
10.066250000000009,recovery,75.72962311844483,-4.459835742418392,0.0009651448783785099
10.11625000000001,recovery,75.50663253773241,-4.459787486497383,0.0009650946335000299
10.16625000000001,recovery,75.28364436975558,-4.459739232955042,0.0009650492051207493
10.216250000000011,recovery,75.06065861440095,-4.4596909815768715,0.0009650076438560973
10.266250000000012,recovery,74.83767527156479,-4.459642732190656,0.0009649691874926702
10.316250000000013,recovery,74.61469434115108,-4.459594484658122,0.0009649332241039588
10.366250000000013,recovery,74.39171582307002,-4.459546238868246,0.0009648992623709773
10.416250000000014,recovery,74.16873971723678,-4.459497994731885,0.0009648669078501371
10.466250000000015,recovery,73.94576602357053,-4.459449752177461,0.0009648358438809623
10.516250000000015,recovery,73.72279474199368,-4.4594015111474965,0.0009648058162383677
10.566250000000016,recovery,73.4998258724312,-4.459353271595837,0.000964776620797636
10.616250000000017,recovery,73.27685941481013,-4.459305033485417,0.0009647480936791908
10.666250000000018,recovery,73.05389536905919,-4.459256796786469,0.0009647201033544661
10.716250000000018,recovery,72.83093373510842,-4.459208561475082,0.0009646925441728627
10.766250000000019,recovery,72.60797451288893,-4.459160327532052,0.0009646653313311049
10.81625000000002,recovery,72.38501770233272,-4.459112094941949,0.0009646383967876204
